country_code,report_date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index
BRN,2022-05-10,143372,219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,1,1,0,4,2,3,2,4,5,1,57.29,53.7,65.48,0
BRN,2022-05-11,143616,219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,1,1,0,4,2,3,2,4,5,1,57.29,53.7,65.48,0
BRN,2022-05-12,143866,219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,2,1,1,0,4,2,3,2,4,5,1,57.29,53.7,65.48,0
BRN,2022-05-13,144136,220,NULL,NULL,1149676,440900,415977,NULL,NULL,NULL,2,1,1,2,1,1,0,4,2,3,2,4,5,1,57.29,53.7,65.48,0
BRN,2022-05-14,144411,220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-15,144659,220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-16,144956,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-17,145221,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-18,145521,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-19,145783,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-20,146044,221,NULL,NULL,1162665,443113,421698,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-21,146315,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-22,146506,221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-23,146775,222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-24,147021,222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-25,147271,222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-26,147493,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-27,147667,223,NULL,NULL,1173118,444293,426764,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-28,147872,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-29,148089,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-30,148395,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-05-31,148674,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,2,1,1,0,4,2,3,2,4,5,1,53.12,46.3,60.71,0
BRN,2022-06-01,148970,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-02,149337,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-03,149679,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-04,150058,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-05,150402,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-06,150781,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-07,151161,223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-08,151560,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-09,151950,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-10,152320,225,NULL,NULL,1190890,445849,436027,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-11,152712,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-12,153093,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-13,153611,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-14,154133,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,4,2,3,2,2,5,1,36.46,22.22,41.67,0
BRN,2022-06-15,154133,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-16,155274,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-17,155793,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-18,156452,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-19,156452,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-20,157772,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-21,158524,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-22,158527,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-23,158527,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-24,159591,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-25,159591,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-26,159591,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,1,33.33,16.67,38.1,0
BRN,2022-06-27,161538,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-06-28,162311,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-06-29,163055,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-06-30,163900,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-01,164727,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-02,164727,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-03,164727,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-04,167669,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-05,168760,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-06,169848,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-07,171027,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-08,172280,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-09,172280,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-10,172280,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-11,176682,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-12,178267,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-13,179759,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-14,181256,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-15,182950,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-16,182950,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-17,182950,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-18,188219,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-19,189903,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,27.08,16.67,30.95,0
BRN,2022-07-20,191774,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-21,193434,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-22,195113,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-23,195113,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-24,195113,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-25,200279,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-26,201857,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-27,203185,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-28,204384,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-29,205890,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-30,205890,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-07-31,205890,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-01,205890,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-02,210417,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-03,211132,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-04,211157,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-05,211157,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-06,211157,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-07,211157,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-08,211157,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-09,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-10,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-11,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-12,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-13,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-14,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-15,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-16,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-17,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-18,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-19,215283,225,NULL,NULL,1259753,449031,443811,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-20,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-21,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-22,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-23,215283,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-24,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-25,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-26,220245,225,NULL,NULL,1263938,449149,444079,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-27,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-28,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-29,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,2,2,5,0,31.25,16.67,35.71,0
BRN,2022-08-30,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-08-31,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-09-01,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-09-02,220245,225,NULL,NULL,1268899,449429,444412,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-09-03,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-09-04,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-09-05,220245,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,3,NULL,2,5,1,NULL,16.67,NULL,0
BRN,2022-09-06,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-07,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-08,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-09,223059,225,NULL,NULL,1273212,449769,444757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-10,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-11,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-12,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-13,223059,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-14,224610,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-15,224610,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-16,224610,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-17,224610,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-18,224610,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-19,224610,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-20,226237,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-21,226237,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-22,226237,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BRN,2022-09-23,226237,225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
HRV,2020-02-25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-02-26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-02-27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-02-28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-02-29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-03-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-03-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,0,16.15,13.89,18.45,0
HRV,2020-03-03,NULL,NULL,NULL,247,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,1,18.23,13.89,20.83,0
HRV,2020-03-04,NULL,NULL,NULL,255,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,2,1,2,0,0,1,18.23,13.89,20.83,0
